GCA_002995295.1	Rhizopogon vulgaris	"GCA_002995295.1,Rhizopogon vulgaris"
GCA_015039435.1	Imleria badia	"GCA_015039435.1,Imleria badia"
GCA_003521295.1	Cantharellus cibarius	"GCA_003521295.1,Cantharellus cibarius"
GCA_001599575.1	Mucor circinelloides	"GCA_001599575.1,Mucor circinelloides"
GCA_016748045.1	Aspergillus fischeri	"GCA_016748045.1,Aspergillus fischeri"
GCA_009193465.1	Aspergillus avenaceus	"GCA_009193465.1,Aspergillus avenaceus"
GCA_028826855.1	Penicillium coprophilum	"GCA_028826855.1,Penicillium coprophilum"
GCA_012295545.2	Penicillium digitatum	"GCA_012295545.2,Penicillium digitatum"
GCA_019977855.1	Penicillium aurantiogriseum	"GCA_019977855.1,Penicillium aurantiogriseum"
GCA_014621375.1	Penicillium crustosum	"GCA_014621375.1,Penicillium crustosum"
GCA_016080095.1	Gaeumannomyces tritici	"GCA_016080095.1,Gaeumannomyces tritici"
GCA_003049425.1	Magnaporthiopsis incrustans	"GCA_003049425.1,Magnaporthiopsis incrustans"
GCA_030571675.1	Kazachstania telluris	"GCA_030571675.1,Kazachstania telluris"
GCA_030570875.1	Citeromyces matritensis	"GCA_030570875.1,Citeromyces matritensis"
GCA_014636115.1	Clavispora lusitaniae	"GCA_014636115.1,Clavispora lusitaniae"
GCA_030574075.1	Clavispora opuntiae	"GCA_030574075.1,Clavispora opuntiae"
GCA_023623355.1	Lodderomyces elongisporus	"GCA_023623355.1,Lodderomyces elongisporus"
GCA_003708445.3	Grigorovia transvaalensis	"GCA_003708445.3,Grigorovia transvaalensis"
GCA_030557395.1	Ambrosiozyma platypodis	"GCA_030557395.1,Ambrosiozyma platypodis"
GCA_000758425.1	Nilaparvata lugens yeast-like symbiont	"GCA_000758425.1,Nilaparvata lugens yeast-like symbiont"
GCA_027569235.1	Aspergillus sparsus	"GCA_027569235.1,Aspergillus sparsus"
GCA_024663395.1	Pisolithus tinctorius	"GCA_024663395.1,Pisolithus tinctorius"
GCA_001754015.1	Brettanomyces anomalus	"GCA_001754015.1,Brettanomyces anomalus"
GCA_006111635.1	Talaromyces marneffei	"GCA_006111635.1,Talaromyces marneffei"
GCA_031841975.1	Cryptococcus gattii VGI	"GCA_031841975.1,Cryptococcus gattii VGI"
GCA_902806585.1	Xylaria hypoxylon	"GCA_902806585.1,Xylaria hypoxylon"
GCA_016490725.1	Beauveria felina	"GCA_016490725.1,Beauveria felina"
GCA_024340515.1	Tolypocladium geodes	"GCA_024340515.1,Tolypocladium geodes"
GCA_024340505.1	Tolypocladium nubicola	"GCA_024340505.1,Tolypocladium nubicola"
GCA_024340025.1	Tolypocladium tundrense	"GCA_024340025.1,Tolypocladium tundrense"
GCA_023972975.1	Tolypocladium cylindrosporum	"GCA_023972975.1,Tolypocladium cylindrosporum"
GCA_030777785.1	Beauveria caledonica	"GCA_030777785.1,Beauveria caledonica"
GCA_023628515.1	Chaetomium globosum	"GCA_023628515.1,Chaetomium globosum"
GCA_900074895.1	Rhynchosporium secalis	"GCA_900074895.1,Rhynchosporium secalis"
GCA_017301755.1	Pneumocystis wakefieldiae	"GCA_017301755.1,Pneumocystis wakefieldiae"
GCA_002162505.1	Myriosclerotinia scirpicola	"GCA_002162505.1,Myriosclerotinia scirpicola"
GCA_002162545.1	Monilinia fructicola	"GCA_002162545.1,Monilinia fructicola"
GCA_025389075.1	Sclerotinia minor	"GCA_025389075.1,Sclerotinia minor"
GCA_003260565.1	Monilinia fructigena	"GCA_003260565.1,Monilinia fructigena"
GCA_004379285.1	Botryotinia calthae	"GCA_004379285.1,Botryotinia calthae"
GCA_014898415.1	Stromatinia cepivora	"GCA_014898415.1,Stromatinia cepivora"
GCA_001602335.1	Flammulina velutipes	"GCA_001602335.1,Flammulina velutipes"
GCA_018343915.1	Agroathelia rolfsii	"GCA_018343915.1,Agroathelia rolfsii"
GCA_027569715.1	Hamigera avellanea	"GCA_027569715.1,Hamigera avellanea"
GCA_017654755.1	[Candida] sake	"GCA_017654755.1,[Candida] sake"
GCA_016109935.1	Phialophora verrucosa	"GCA_016109935.1,Phialophora verrucosa"
GCA_000151645.1	Tuber melanosporum	"GCA_000151645.1,Tuber melanosporum"
GCA_002989075.1	Arthonia radiata	"GCA_002989075.1,Arthonia radiata"
GCA_001661215.1	Hypsizygus marmoreus	"GCA_001661215.1,Hypsizygus marmoreus"
GCA_026075535.2	Tricholoma matsutake	"GCA_026075535.2,Tricholoma matsutake"
GCA_013753855.1	Fusarium avenaceum	"GCA_013753855.1,Fusarium avenaceum"
GCA_001599915.1	Symbiotaphrina buchneri	"GCA_001599915.1,Symbiotaphrina buchneri"
GCA_014849355.1	Cryphonectria radicalis	"GCA_014849355.1,Cryphonectria radicalis"
GCA_022837005.1	Calonectria pteridis	"GCA_022837005.1,Calonectria pteridis"
GCA_002116305.1	Penicillium italicum	"GCA_002116305.1,Penicillium italicum"
GCA_000988165.1	Vairimorpha ceranae	"GCA_000988165.1,Vairimorpha ceranae"
GCA_020310725.1	Fonsecaea pedrosoi	"GCA_020310725.1,Fonsecaea pedrosoi"
GCA_004849945.1	Aspergillus ochraceus	"GCA_004849945.1,Aspergillus ochraceus"
GCA_018408615.1	Aspergillus unguis	"GCA_018408615.1,Aspergillus unguis"
GCA_000812125.1	Aspergillus ustus	"GCA_000812125.1,Aspergillus ustus"
GCA_022160275.1	Auriscalpium vulgare	"GCA_022160275.1,Auriscalpium vulgare"
GCA_022606135.1	Fomes fomentarius	"GCA_022606135.1,Fomes fomentarius"
GCA_022606075.1	Fomitopsis betulina	"GCA_022606075.1,Fomitopsis betulina"
GCA_910574555.1	Trichaptum abietinum	"GCA_910574555.1,Trichaptum abietinum"
GCA_024712875.1	Inonotus hispidus	"GCA_024712875.1,Inonotus hispidus"
GCA_027886635.1	Lentinula boryana	"GCA_027886635.1,Lentinula boryana"
GCA_027917575.1	Lentinula lateritia	"GCA_027917575.1,Lentinula lateritia"
GCA_001931775.1	Fomitopsis pinicola	"GCA_001931775.1,Fomitopsis pinicola"
GCA_022376555.1	Russula compacta	"GCA_022376555.1,Russula compacta"
GCA_015148055.1	Botrytis cinerea	"GCA_015148055.1,Botrytis cinerea"
GCA_016617785.1	Sporobolomyces roseus	"GCA_016617785.1,Sporobolomyces roseus"
GCA_013168865.1	Claviceps paspali	"GCA_013168865.1,Claviceps paspali"
GCA_014635965.1	Plectosphaerella cucumerina	"GCA_014635965.1,Plectosphaerella cucumerina"
GCA_030278935.1	Trichoderma polysporum	"GCA_030278935.1,Trichoderma polysporum"
GCA_028827395.1	Penicillium hordei	"GCA_028827395.1,Penicillium hordei"
GCA_016625525.1	Elsinoe fawcettii	"GCA_016625525.1,Elsinoe fawcettii"
GCA_004761985.1	Elsinoe australis	"GCA_004761985.1,Elsinoe australis"
GCA_002237265.2	Aspergillus thermomutatus	"GCA_002237265.2,Aspergillus thermomutatus"
GCA_022814405.1	Aspergillus quadricinctus	"GCA_022814405.1,Aspergillus quadricinctus"
GCA_009687785.1	Aspergillus sojae	"GCA_009687785.1,Aspergillus sojae"
GCA_000531055.1	Aspergillus nomiae	"GCA_000531055.1,Aspergillus nomiae"
GCA_009176345.1	Aspergillus leporis	"GCA_009176345.1,Aspergillus leporis"
GCA_002847045.1	Aspergillus candidus	"GCA_002847045.1,Aspergillus candidus"
GCA_001599455.1	Aspergillus fumigatus var. fumigatus	"GCA_001599455.1,Aspergillus fumigatus var. fumigatus"
GCA_027569185.1	Aspergillus intermedius	"GCA_027569185.1,Aspergillus intermedius"
GCA_020284075.1	Aspergillus brunneus	"GCA_020284075.1,Aspergillus brunneus"
GCA_029532575.1	Lomentospora prolificans	"GCA_029532575.1,Lomentospora prolificans"
GCA_013306215.1	Aspergillus latus	"GCA_013306215.1,Aspergillus latus"
GCA_013305525.1	Aspergillus quadrilineatus	"GCA_013305525.1,Aspergillus quadrilineatus"
GCA_025688805.1	Aspergillus egyptiacus	"GCA_025688805.1,Aspergillus egyptiacus"
GCA_027569095.1	Aspergillus conjunctus	"GCA_027569095.1,Aspergillus conjunctus"
GCA_027569225.1	Aspergillus panamensis	"GCA_027569225.1,Aspergillus panamensis"
GCA_016098165.1	Mortierella polycephala	"GCA_016098165.1,Mortierella polycephala"
GCA_023619855.1	Aspergillus tamarii	"GCA_023619855.1,Aspergillus tamarii"
GCA_030052745.1	Pleurostoma richardsiae	"GCA_030052745.1,Pleurostoma richardsiae"
GCA_017311285.1	Pneumocystis oryctolagi	"GCA_017311285.1,Pneumocystis oryctolagi"
GCA_000333975.2	Pneumocystis jirovecii	"GCA_000333975.2,Pneumocystis jirovecii"
GCA_003049395.1	Pseudohalonectria lignicola	"GCA_003049395.1,Pseudohalonectria lignicola"
GCA_003182015.1	Tuber magnatum	"GCA_003182015.1,Tuber magnatum"
GCA_003070745.1	Tuber borchii	"GCA_003070745.1,Tuber borchii"
GCA_020521395.1	Zygosaccharomyces mellis	"GCA_020521395.1,Zygosaccharomyces mellis"
GCA_030570635.1	Zygotorulaspora mrakii	"GCA_030570635.1,Zygotorulaspora mrakii"
GCA_902805455.1	Daldinia concentrica	"GCA_902805455.1,Daldinia concentrica"
GCA_000647555.1	Candida dubliniensis	"GCA_000647555.1,Candida dubliniensis"
GCA_022495235.1	Xylaria curta	"GCA_022495235.1,Xylaria curta"
GCA_027921425.1	Lentinula novae-zelandiae	"GCA_027921425.1,Lentinula novae-zelandiae"
GCA_023629935.1	Lichtheimia corymbifera	"GCA_023629935.1,Lichtheimia corymbifera"
GCA_003717255.1	Protomyces gravidus	"GCA_003717255.1,Protomyces gravidus"
GCA_025216825.1	Fusarium oxysporum f. sp. dianthi	"GCA_025216825.1,Fusarium oxysporum f. sp. dianthi"
GCA_013186905.1	Fusarium udum	"GCA_013186905.1,Fusarium udum"
GCA_013186925.1	Fusarium succisae	"GCA_013186925.1,Fusarium succisae"
GCA_013623355.1	Fusarium bactridioides	"GCA_013623355.1,Fusarium bactridioides"
GCA_013186775.1	Fusarium dlaminii	"GCA_013186775.1,Fusarium dlaminii"
GCA_013396005.1	Fusarium napiforme	"GCA_013396005.1,Fusarium napiforme"
GCA_002894225.1	Fusarium nygamai	"GCA_002894225.1,Fusarium nygamai"
GCA_017165645.1	Fusarium sacchari	"GCA_017165645.1,Fusarium sacchari"
GCA_013396075.1	Fusarium subglutinans	"GCA_013396075.1,Fusarium subglutinans"
GCA_013396295.1	Fusarium heterosporum	"GCA_013396295.1,Fusarium heterosporum"
GCA_024072835.1	Epichloe amarillans	"GCA_024072835.1,Epichloe amarillans"
GCA_001645015.2	Tilletia indica	"GCA_001645015.2,Tilletia indica"
GCA_006981985.1	Cordyceps javanica	"GCA_006981985.1,Cordyceps javanica"
GCA_024521635.1	Tricharina praecox	"GCA_024521635.1,Tricharina praecox"
GCA_030575015.1	Cephaloascus albidus	"GCA_030575015.1,Cephaloascus albidus"
GCA_031126325.1	Saccharomycopsis crataegensis	"GCA_031126325.1,Saccharomycopsis crataegensis"
GCA_030674515.1	Dipodascus armillariae	"GCA_030674515.1,Dipodascus armillariae"
GCA_030570155.1	Magnusiomyces magnusii	"GCA_030570155.1,Magnusiomyces magnusii"
GCA_030579395.1	Aciculoconidium aculeatum	"GCA_030579395.1,Aciculoconidium aculeatum"
GCA_030560865.1	Nadsonia starkeyi-henricii	"GCA_030560865.1,Nadsonia starkeyi-henricii"
GCA_030564235.1	Blastobotrys elegans	"GCA_030564235.1,Blastobotrys elegans"
GCA_030564285.1	Blastobotrys parvus	"GCA_030564285.1,Blastobotrys parvus"
GCA_031125215.1	Saccharomycopsis selenospora	"GCA_031125215.1,Saccharomycopsis selenospora"
GCA_030563945.1	Dipodascus australiensis	"GCA_030563945.1,Dipodascus australiensis"
GCA_030674225.1	Blastobotrys terrestris	"GCA_030674225.1,Blastobotrys terrestris"
GCA_001599995.1	Ambrosiozyma monospora	"GCA_001599995.1,Ambrosiozyma monospora"
GCA_031125485.1	Saccharomycopsis javanensis	"GCA_031125485.1,Saccharomycopsis javanensis"
GCA_003707675.3	Ambrosiozyma philentoma	"GCA_003707675.3,Ambrosiozyma philentoma"
GCA_030570815.1	Galactomyces reessii	"GCA_030570815.1,Galactomyces reessii"
GCA_030570935.1	Dipodascus klebahnii	"GCA_030570935.1,Dipodascus klebahnii"
GCA_030564905.1	Dipodascus fermentans	"GCA_030564905.1,Dipodascus fermentans"
GCA_003707485.3	Blastobotrys proliferans	"GCA_003707485.3,Blastobotrys proliferans"
GCA_030564325.1	Blastobotrys capitulatus	"GCA_030564325.1,Blastobotrys capitulatus"
GCA_030579355.1	Botryozyma nematodophila	"GCA_030579355.1,Botryozyma nematodophila"
GCA_030564365.1	Blastobotrys arbuscula	"GCA_030564365.1,Blastobotrys arbuscula"
GCA_946409495.1	Blastobotrys aristatus	"GCA_946409495.1,Blastobotrys aristatus"
GCA_003707525.2	Blastobotrys niveus	"GCA_003707525.2,Blastobotrys niveus"
GCA_900642975.1	Saprochaete suaveolens	"GCA_900642975.1,Saprochaete suaveolens"
GCA_030564925.1	Dipodascus aggregatus	"GCA_030564925.1,Dipodascus aggregatus"
GCA_030463045.1	Dipodascus macrosporus	"GCA_030463045.1,Dipodascus macrosporus"
GCA_003708655.1	Dipodascus geniculatus	"GCA_003708655.1,Dipodascus geniculatus"
GCA_031124815.1	Saccharomycopsis synnaedendra	"GCA_031124815.1,Saccharomycopsis synnaedendra"
GCA_010994365.1	Saccharomycopsis schoenii	"GCA_010994365.1,Saccharomycopsis schoenii"
GCA_030579935.1	Ambrosiozyma cicatricosa	"GCA_030579935.1,Ambrosiozyma cicatricosa"
GCA_031124825.1	Saccharomycopsis vini	"GCA_031124825.1,Saccharomycopsis vini"
GCA_030556295.1	Dipodascopsis tothii	"GCA_030556295.1,Dipodascopsis tothii"
GCA_030462815.1	Dipodascopsis uninucleata var. wickerhamii	"GCA_030462815.1,Dipodascopsis uninucleata var. wickerhamii"
GCA_030568195.1	Dipodascopsis uninucleata var. uninucleata	"GCA_030568195.1,Dipodascopsis uninucleata var. uninucleata"
GCA_004014935.1	Saccharomycopsis malanga	"GCA_004014935.1,Saccharomycopsis malanga"
GCA_030573635.1	Trichomonascus ciferrii	"GCA_030573635.1,Trichomonascus ciferrii"
GCA_018343905.1	Limtongozyma cylindracea	"GCA_018343905.1,Limtongozyma cylindracea"
GCA_002778035.1	Ambrosiella xylebori	"GCA_002778035.1,Ambrosiella xylebori"
GCA_014822075.1	Fusarium buharicum	"GCA_014822075.1,Fusarium buharicum"
GCA_002980475.2	Fusarium beomiforme	"GCA_002980475.2,Fusarium beomiforme"
GCA_016758895.1	Umbelopsis vinacea	"GCA_016758895.1,Umbelopsis vinacea"
GCA_033030425.1	Verpa conica	"GCA_033030425.1,Verpa conica"
GCA_024713585.1	Verpa bohemica	"GCA_024713585.1,Verpa bohemica"
GCA_910592045.1	Gigaspora rosea	"GCA_910592045.1,Gigaspora rosea"
GCA_004329375.1	Bipolaris sorokiniana	"GCA_004329375.1,Bipolaris sorokiniana"
GCA_012971845.1	Lasiodiplodia theobromae	"GCA_012971845.1,Lasiodiplodia theobromae"
GCA_021436925.1	Neofusicoccum ribis	"GCA_021436925.1,Neofusicoccum ribis"
GCA_003231415.2	Pyrenophora tritici-repentis	"GCA_003231415.2,Pyrenophora tritici-repentis"
GCA_002901185.1	Tolypocladium capitatum	"GCA_002901185.1,Tolypocladium capitatum"
GCA_030734395.1	Sarocladium kiliense	"GCA_030734395.1,Sarocladium kiliense"
GCA_027569275.1	Emericellopsis terricola	"GCA_027569275.1,Emericellopsis terricola"
GCA_001548555.1	Eremothecium sinecaudum	"GCA_001548555.1,Eremothecium sinecaudum"
GCA_024043175.1	Alternaria infectoria	"GCA_024043175.1,Alternaria infectoria"
GCA_002778245.1	Raffaelea albimanens	"GCA_002778245.1,Raffaelea albimanens"
GCA_002778165.1	Raffaelea arxii	"GCA_002778165.1,Raffaelea arxii"
GCA_002778195.1	Raffaelea ambrosiae	"GCA_002778195.1,Raffaelea ambrosiae"
GCA_030575135.1	[Candida] intermedia	"GCA_030575135.1,[Candida] intermedia"
GCA_019332025.1	[Candida] haemuloni	"GCA_019332025.1,[Candida] haemuloni"
GCA_019669835.1	Amylocarpus encephaloides	"GCA_019669835.1,Amylocarpus encephaloides"
GCA_030574375.1	Priceomyces castillae	"GCA_030574375.1,Priceomyces castillae"
GCA_001599895.1	Priceomyces haplophilus	"GCA_001599895.1,Priceomyces haplophilus"
GCA_030570455.1	Priceomyces medius	"GCA_030570455.1,Priceomyces medius"
GCA_003706715.1	Yamadazyma nakazawae	"GCA_003706715.1,Yamadazyma nakazawae"
GCA_003707925.3	Zygoascus ofunaensis	"GCA_003707925.3,Zygoascus ofunaensis"
GCA_003706995.3	Yamadazyma philogaea	"GCA_003706995.3,Yamadazyma philogaea"
GCA_003707025.2	Yamadazyma scolyti	"GCA_003707025.2,Yamadazyma scolyti"
GCA_018489445.1	Scheffersomyces segobiensis	"GCA_018489445.1,Scheffersomyces segobiensis"
GCA_019049425.1	Scheffersomyces spartinae	"GCA_019049425.1,Scheffersomyces spartinae"
GCA_030569095.1	Zygoascus tannicola	"GCA_030569095.1,Zygoascus tannicola"
GCA_030573955.1	Yamadazyma triangularis	"GCA_030573955.1,Yamadazyma triangularis"
GCA_030556115.1	Schwanniomyces occidentalis var. persoonii	"GCA_030556115.1,Schwanniomyces occidentalis var. persoonii"
GCA_030563445.1	Metschnikowia gruessii	"GCA_030563445.1,Metschnikowia gruessii"
GCA_023623315.1	[Candida] aaseri	"GCA_023623315.1,[Candida] aaseri"
GCA_030561325.1	[Candida] atlantica	"GCA_030561325.1,[Candida] atlantica"
GCA_030574775.1	[Candida] atmosphaerica	"GCA_030574775.1,[Candida] atmosphaerica"
GCA_024734315.1	[Candida] blankii	"GCA_024734315.1,[Candida] blankii"
GCA_029581775.1	[Candida] boleticola	"GCA_029581775.1,[Candida] boleticola"
GCA_030579915.1	Starmerella bombi	"GCA_030579915.1,Starmerella bombi"
GCA_030571035.1	[Candida] buinensis	"GCA_030571035.1,[Candida] buinensis"
GCA_030574495.1	Trigonopsis cantarellii	"GCA_030574495.1,Trigonopsis cantarellii"
GCA_030583505.1	Sugiyamaella castrensis	"GCA_030583505.1,Sugiyamaella castrensis"
GCA_030560525.1	Diutina catenulata	"GCA_030560525.1,Diutina catenulata"
GCA_018343875.1	[Candida] chilensis	"GCA_018343875.1,[Candida] chilensis"
GCA_030570055.1	Blastobotrys chiropterorum	"GCA_030570055.1,Blastobotrys chiropterorum"
GCA_030572275.1	[Candida] conglobata	"GCA_030572275.1,[Candida] conglobata"
GCA_030572355.1	[Candida] dendronema	"GCA_030572355.1,[Candida] dendronema"
GCA_030563465.1	[Candida] diddensiae	"GCA_030563465.1,[Candida] diddensiae"
GCA_030490775.1	Starmerella etchellsii	"GCA_030490775.1,Starmerella etchellsii"
GCA_030444945.1	Hyphopichia fennica	"GCA_030444945.1,Hyphopichia fennica"
GCA_030574455.1	Priceomyces fermenticarens	"GCA_030574455.1,Priceomyces fermenticarens"
GCA_030579735.1	Starmerella floricola	"GCA_030579735.1,Starmerella floricola"
GCA_030560825.1	[Candida] fluviatilis	"GCA_030560825.1,[Candida] fluviatilis"
GCA_030565865.1	[Candida] friedrichii	"GCA_030565865.1,[Candida] friedrichii"
GCA_003045245.1	Wickerhamiella galacta	"GCA_003045245.1,Wickerhamiella galacta"
GCA_030564305.1	[Candida] glaebosa	"GCA_030564305.1,[Candida] glaebosa"
GCA_030579755.1	Starmerella gropengiesseri	"GCA_030579755.1,Starmerella gropengiesseri"
GCA_030560785.1	Hyphopichia homilentoma	"GCA_030560785.1,Hyphopichia homilentoma"
GCA_030578955.1	[Candida] insectamans	"GCA_030578955.1,[Candida] insectamans"
GCA_030574895.1	[Candida] insectorum	"GCA_030574895.1,[Candida] insectorum"
GCA_003706535.2	Teunomyces kruisii	"GCA_003706535.2,Teunomyces kruisii"
GCA_030568935.1	Starmerella lactis-condensi	"GCA_030568935.1,Starmerella lactis-condensi"
GCA_030582855.1	[Candida] lyxosophila	"GCA_030582855.1,[Candida] lyxosophila"
GCA_030572415.1	[Candida] membranifaciens	"GCA_030572415.1,[Candida] membranifaciens"
GCA_015708695.1	[Candida] mesenterica	"GCA_015708695.1,[Candida] mesenterica"
GCA_030572295.1	[Candida] multigemmis	"GCA_030572295.1,[Candida] multigemmis"
GCA_030574355.1	Kurtzmaniella natalensis	"GCA_030574355.1,Kurtzmaniella natalensis"
GCA_030563865.1	[Candida] oleophila	"GCA_030563865.1,[Candida] oleophila"
GCA_025602875.1	[Candida] palmioleophila	"GCA_025602875.1,[Candida] palmioleophila"
GCA_030579875.1	Sugiyamaella paludigena	"GCA_030579875.1,Sugiyamaella paludigena"
GCA_900186205.1	[Candida] psychrophila	"GCA_900186205.1,[Candida] psychrophila"
GCA_935541525.1	[Candida] railenensis	"GCA_935541525.1,[Candida] railenensis"
GCA_030557765.1	[Candida] saitoana	"GCA_030557765.1,[Candida] saitoana"
GCA_030578175.1	[Candida] santamariae	"GCA_030578175.1,[Candida] santamariae"
GCA_003707405.2	[Candida] schatavii	"GCA_003707405.2,[Candida] schatavii"
GCA_030557975.1	[Candida] sequanensis	"GCA_030557975.1,[Candida] sequanensis"
GCA_030674605.1	Scheffersomyces shehatae	"GCA_030674605.1,Scheffersomyces shehatae"
GCA_030564725.1	[Candida] sophiae-reginae	"GCA_030564725.1,[Candida] sophiae-reginae"
GCA_030674195.1	Starmerella stellata	"GCA_030674195.1,Starmerella stellata"
GCA_030558315.1	Kodamaea suecica	"GCA_030558315.1,Kodamaea suecica"
GCA_003708105.3	Middelhovenomyces tepae	"GCA_003708105.3,Middelhovenomyces tepae"
GCA_002893725.1	Metschnikowia torresii	"GCA_002893725.1,Metschnikowia torresii"
GCA_030561025.1	Starmerella vaccinii	"GCA_030561025.1,Starmerella vaccinii"
GCA_030570555.1	Sugiyamaella valdiviana	"GCA_030570555.1,Sugiyamaella valdiviana"
GCA_003706805.2	Trigonopsis vinaria	"GCA_003706805.2,Trigonopsis vinaria"
GCA_030572315.1	[Candida] glucosophila	"GCA_030572315.1,[Candida] glucosophila"
GCA_002251995.2	Wickerhamiella sorbophila	"GCA_002251995.2,Wickerhamiella sorbophila"
GCA_018344385.1	Babjeviella inositovora	"GCA_018344385.1,Babjeviella inositovora"
GCA_030575115.1	Schwanniomyces vanrijiae var. yarrowii	"GCA_030575115.1,Schwanniomyces vanrijiae var. yarrowii"
GCA_030556805.1	Schwanniomyces vanrijiae var. vanrijiae	"GCA_030556805.1,Schwanniomyces vanrijiae var. vanrijiae"
GCA_001599275.1	Wickerhamiella domercqiae	"GCA_001599275.1,Wickerhamiella domercqiae"
GCA_001599155.1	Wickerhamia fluorescens	"GCA_001599155.1,Wickerhamia fluorescens"
GCA_003707545.3	Lipomyces oligophaga	"GCA_003707545.3,Lipomyces oligophaga"
GCA_030579575.1	Sporopachydermia lactativora	"GCA_030579575.1,Sporopachydermia lactativora"
GCA_027248545.1	Piromyces sp.	"GCA_027248545.1,Piromyces sp."
GCA_025583755.1	Cordyceps tenuipes	"GCA_025583755.1,Cordyceps tenuipes"
GCA_030564665.1	Starmerella apis	"GCA_030564665.1,Starmerella apis"
GCA_030566995.1	[Candida] tsuchiyae	"GCA_030566995.1,[Candida] tsuchiyae"
GCA_030573315.1	[Candida] mogii	"GCA_030573315.1,[Candida] mogii"
GCA_030705075.1	Starmerella geochares	"GCA_030705075.1,Starmerella geochares"
GCA_020284045.1	Aspergillus versicolor	"GCA_020284045.1,Aspergillus versicolor"
GCA_003707795.2	Clavispora fructus	"GCA_003707795.2,Clavispora fructus"
GCA_030544465.1	Suhomyces tanzawaensis	"GCA_030544465.1,Suhomyces tanzawaensis"
GCA_003707785.3	[Candida] oregonensis	"GCA_003707785.3,[Candida] oregonensis"
GCA_030557285.1	[Candida] pseudointermedia	"GCA_030557285.1,[Candida] pseudointermedia"
GCA_014595575.1	Aureobasidium melanogenum	"GCA_014595575.1,Aureobasidium melanogenum"
GCA_027569015.1	Ascodesmis sphaerospora	"GCA_027569015.1,Ascodesmis sphaerospora"
GCA_024516145.1	Pyronema domesticum	"GCA_024516145.1,Pyronema domesticum"
GCA_015178995.1	Trichophaea hybrida	"GCA_015178995.1,Trichophaea hybrida"
GCA_012184305.1	Drechslerella brochopaga	"GCA_012184305.1,Drechslerella brochopaga"
GCA_012184355.1	Dactylellina cionopaga	"GCA_012184355.1,Dactylellina cionopaga"
GCA_003012185.1	Trichothecium roseum	"GCA_003012185.1,Trichothecium roseum"
GCA_013427175.2	Armillaria borealis	"GCA_013427175.2,Armillaria borealis"
GCA_900157415.1	Armillaria cepistipes	"GCA_900157415.1,Armillaria cepistipes"
GCA_002307695.1	Armillaria gallica	"GCA_002307695.1,Armillaria gallica"
GCA_900157425.1	Armillaria ostoyae	"GCA_900157425.1,Armillaria ostoyae"
GCA_030407055.1	Armillaria mellea	"GCA_030407055.1,Armillaria mellea"
GCA_030407005.1	Desarmillaria ectypa	"GCA_030407005.1,Desarmillaria ectypa"
GCA_002964805.2	Trametes villosa	"GCA_002964805.2,Trametes villosa"
GCA_026008595.1	Lyophyllum shimeji	"GCA_026008595.1,Lyophyllum shimeji"
GCA_000729835.1	Atkinsonella hypoxylon	"GCA_000729835.1,Atkinsonella hypoxylon"
GCA_013186785.1	Fusarium pseudonygamai	"GCA_013186785.1,Fusarium pseudonygamai"
GCA_013186795.1	Fusarium guttiforme	"GCA_013186795.1,Fusarium guttiforme"
GCA_023650635.1	Epichloe baconii	"GCA_023650635.1,Epichloe baconii"
GCA_013396025.1	Fusarium phyllophilum	"GCA_013396025.1,Fusarium phyllophilum"
GCA_022160305.1	Artomyces pyxidatus	"GCA_022160305.1,Artomyces pyxidatus"
GCA_025504955.1	Alternaria dauci	"GCA_025504955.1,Alternaria dauci"
GCA_019702505.1	Alternaria panax	"GCA_019702505.1,Alternaria panax"
GCA_029783965.1	Alternaria porri	"GCA_029783965.1,Alternaria porri"
GCA_002952155.1	Alternaria solani	"GCA_002952155.1,Alternaria solani"
GCA_019973155.2	Phanerochaete sordida	"GCA_019973155.2,Phanerochaete sordida"
GCA_003717175.1	Protomyces macrosporus	"GCA_003717175.1,Protomyces macrosporus"
GCA_003717275.1	Protomyces pachydermus	"GCA_003717275.1,Protomyces pachydermus"
GCA_014133895.1	Torulaspora globosa	"GCA_014133895.1,Torulaspora globosa"
GCA_003671575.3	Zygotorulaspora florentina	"GCA_003671575.3,Zygotorulaspora florentina"
GCA_030578655.1	Magnusiomyces starmeri	"GCA_030578655.1,Magnusiomyces starmeri"
GCA_019189625.1	Fusarium annulatum	"GCA_019189625.1,Fusarium annulatum"
GCA_013364935.1	Fusarium anthophilum	"GCA_013364935.1,Fusarium anthophilum"
GCA_012977765.1	Fusarium babinda	"GCA_012977765.1,Fusarium babinda"
GCA_013186755.1	Fusarium begoniae	"GCA_013186755.1,Fusarium begoniae"
GCA_013363135.1	Fusarium brevicatenulatum	"GCA_013363135.1,Fusarium brevicatenulatum"
GCA_013168835.2	Fusarium circinatum	"GCA_013168835.2,Fusarium circinatum"
GCA_014824425.1	Fusarium concentricum	"GCA_014824425.1,Fusarium concentricum"
GCA_013184415.1	Fusarium concolor	"GCA_013184415.1,Fusarium concolor"
GCA_013395995.1	Fusarium pseudoanthophilum	"GCA_013395995.1,Fusarium pseudoanthophilum"
GCA_013186855.1	Fusarium ramigenum	"GCA_013186855.1,Fusarium ramigenum"
GCA_013396175.1	Fusarium denticulatum	"GCA_013396175.1,Fusarium denticulatum"
GCA_016695465.1	Suillus americanus	"GCA_016695465.1,Suillus americanus"
GCA_016758785.1	Suillus bovinus	"GCA_016758785.1,Suillus bovinus"
